Driver,Qualifying_Time,Race_Time,Weather_AirTemp,Weather_TrackTemp,Weather_Humidity,Weather_WindSpeed,Weather_Rainfall,Weather_Pressure,team,FP1_total_time,FP2_total_time,FP3_total_time,Year,EventName
ALB,76.223,96.0,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,84.862,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,84.259,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,84.263,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,84.256,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.946,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.673,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.433,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.314,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.616,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.487,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.739,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.654,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,86.232,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,100.509,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,81.997,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,81.772,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.131,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.225,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.184,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.383,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.375,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.427,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.611,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.811,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,82.9,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.109,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.461,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.821,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,84.453,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.641,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.631,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.26,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.136,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.097,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,83.079,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,84.333,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,85.277,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,101.413,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,81.22,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,81.36,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
ALB,76.223,81.322,22.082165605095543,32.72993630573249,57.24203821656051,2.150955414012739,0.0,987.140127388535,Williams,100.113691,99.118907,109.896091,2025,Hungarian Grand Prix
